,state,action_space,reward,Q,action
0,"[0, 0]",u,0,0.0,0
1,"[0, 0]",r,0,0.0,2
2,"[1, 0]",r,0,0.0,2
3,"[2, 0]",l,0,0.0,3
4,"[1, 0]",r,0,0.0,2
5,"[2, 0]",u,0,0.0,0
6,"[2, 0]",l,0,0.0,3
7,"[1, 0]",u,0,0.0,0
8,"[1, 0]",d,0,0.0,1
9,"[1, 1]",d,-1,-0.01,1
10,"[0, 0]",d,0,0.0,1
11,"[0, 1]",r,0,0.0,2
12,"[1, 1]",r,0,0.0,2
13,"[2, 1]",d,0,0.0,1
14,"[2, 2]",u,0,0.0,0
15,"[2, 1]",l,0,0.0,3
16,"[1, 1]",l,0,0.0,3
17,"[0, 1]",u,0,0.0,0
18,"[0, 0]",r,0,0.0,2
19,"[1, 0]",r,0,0.0,2
20,"[2, 0]",l,0,0.0,3
21,"[1, 0]",l,0,0.0,3
22,"[0, 0]",d,0,0.0,1
23,"[0, 1]",u,0,0.0,0
24,"[0, 0]",r,0,0.0,2
25,"[1, 0]",u,0,0.0,0
26,"[1, 0]",d,0,0.0,1
27,"[1, 1]",r,0,0.0,2
28,"[2, 1]",r,-1,-0.01,2
29,"[0, 0]",u,0,0.0,0
30,"[0, 0]",r,0,0.0,2
31,"[1, 0]",l,0,0.0,3
32,"[0, 0]",l,0,0.0,3
33,"[0, 0]",u,0,0.0,0
34,"[0, 0]",u,0,0.0,0
35,"[0, 0]",r,0,0.0,2
36,"[1, 0]",r,0,0.0,2
37,"[2, 0]",l,0,0.0,3
38,"[1, 0]",l,0,0.0,3
39,"[0, 0]",d,0,0.0,1
40,"[0, 1]",u,0,0.0,0
41,"[0, 0]",d,0,0.0,1
42,"[0, 1]",l,0,0.0,3
43,"[0, 1]",u,0,0.0,0
44,"[0, 0]",u,0,0.0,0
45,"[0, 0]",l,0,0.0,3
46,"[0, 0]",r,0,0.0,2
47,"[1, 0]",u,0,0.0,0
48,"[1, 0]",r,0,0.0,2
49,"[2, 0]",d,0,0.0,1
50,"[2, 1]",d,0,0.0,1
51,"[2, 2]",l,-1,-0.01,3
52,"[0, 0]",l,0,0.0,3
53,"[0, 0]",r,0,0.0,2
54,"[1, 0]",u,0,0.0,0
55,"[1, 0]",r,0,0.0,2
56,"[2, 0]",d,0,0.0,1
57,"[2, 1]",d,0,0.0,1
58,"[2, 2]",r,0,0.0,2
59,"[3, 2]",u,-1,-0.01,0
60,"[0, 0]",u,0,0.0,0
61,"[0, 0]",d,0,0.0,1
62,"[0, 1]",d,-1,-0.01,1
63,"[0, 0]",r,0,0.0,2
64,"[1, 0]",l,0,0.0,3
65,"[0, 0]",d,0,0.0,1
66,"[0, 1]",l,0,0.0,3
67,"[0, 1]",u,0,0.0,0
68,"[0, 0]",l,0,0.0,3
69,"[0, 0]",l,0,0.0,3
70,"[0, 0]",u,0,0.0,0
71,"[0, 0]",d,0,0.0,1
72,"[0, 1]",r,0,0.0,2
73,"[1, 1]",u,0,0.0,0
74,"[1, 0]",r,0,0.0,2
75,"[2, 0]",d,0,0.0,1
76,"[2, 1]",l,0,0.0,3
77,"[1, 1]",r,0,0.0,2
78,"[2, 1]",u,0,0.0,0
79,"[2, 0]",d,0,0.0,1
80,"[2, 1]",d,0,0.0,1
81,"[2, 2]",r,0,0.0,2
82,"[3, 2]",d,0,0.0,1
83,"[3, 3]",r,0,0.0,2
84,"[4, 3]",r,0,0.0,2
85,"[4, 3]",l,0,0.0,3
86,"[3, 3]",d,-1,-0.01,1
87,"[0, 0]",r,0,0.0,2
88,"[1, 0]",u,0,0.0,0
89,"[1, 0]",l,0,0.0,3
90,"[0, 0]",d,0,0.0,1
91,"[0, 1]",r,0,0.0,2
92,"[1, 1]",l,0,0.0,3
93,"[0, 1]",u,0,0.0,0
94,"[0, 0]",u,0,0.0,0
95,"[0, 0]",r,0,0.0,2
96,"[1, 0]",r,0,0.0,2
97,"[2, 0]",d,0,0.0,1
98,"[2, 1]",l,0,0.0,3
99,"[1, 1]",l,0,0.0,3
100,"[0, 1]",r,0,0.0,2
101,"[1, 1]",l,0,0.0,3
102,"[0, 1]",l,0,0.0,3
103,"[0, 1]",l,0,0.0,3
104,"[0, 1]",l,0,0.0,3
105,"[0, 1]",r,0,0.0,2
106,"[1, 1]",d,-1,-0.0199,1
107,"[0, 0]",u,0,0.0,0
108,"[0, 0]",r,0,0.0,2
109,"[1, 0]",d,0,0.0,1
110,"[1, 1]",l,0,0.0,3
111,"[0, 1]",r,0,0.0,2
112,"[1, 1]",u,0,0.0,0
113,"[1, 0]",r,0,0.0,2
114,"[2, 0]",l,0,0.0,3
115,"[1, 0]",l,0,0.0,3
116,"[0, 0]",u,0,0.0,0
117,"[0, 0]",l,0,0.0,3
118,"[0, 0]",u,0,0.0,0
119,"[0, 0]",r,0,0.0,2
120,"[1, 0]",l,0,0.0,3
121,"[0, 0]",u,0,0.0,0
122,"[0, 0]",d,0,0.0,1
123,"[0, 1]",r,0,0.0,2
124,"[1, 1]",l,0,0.0,3
125,"[0, 1]",r,0,0.0,2
126,"[1, 1]",u,0,0.0,0
127,"[1, 0]",r,0,0.0,2
128,"[2, 0]",u,0,0.0,0
129,"[2, 0]",l,0,0.0,3
130,"[1, 0]",l,0,0.0,3
131,"[0, 0]",u,0,0.0,0
132,"[0, 0]",u,0,0.0,0
133,"[0, 0]",l,0,0.0,3
134,"[0, 0]",u,0,0.0,0
135,"[0, 0]",l,0,0.0,3
136,"[0, 0]",u,0,0.0,0
137,"[0, 0]",d,0,0.0,1
138,"[0, 1]",l,0,0.0,3
139,"[0, 1]",u,0,0.0,0
140,"[0, 0]",d,0,0.0,1
141,"[0, 1]",u,0,0.0,0
142,"[0, 0]",l,0,0.0,3
143,"[0, 0]",d,0,0.0,1
144,"[0, 1]",u,0,0.0,0
145,"[0, 0]",l,0,0.0,3
146,"[0, 0]",r,0,0.0,2
147,"[1, 0]",u,0,0.0,0
148,"[1, 0]",d,0,0.0,1
149,"[1, 1]",r,0,0.0,2
150,"[2, 1]",d,0,0.0,1
151,"[2, 2]",u,0,0.0,0
152,"[2, 1]",l,0,0.0,3
153,"[1, 1]",r,0,0.0,2
154,"[2, 1]",l,0,0.0,3
155,"[1, 1]",l,0,0.0,3
156,"[0, 1]",r,0,0.0,2
157,"[1, 1]",l,0,0.0,3
158,"[0, 1]",u,0,0.0,0
159,"[0, 0]",r,0,0.0,2
160,"[1, 0]",d,0,0.0,1
161,"[1, 1]",r,0,0.0,2
162,"[2, 1]",d,0,0.0,1
163,"[2, 2]",r,0,0.0,2
164,"[3, 2]",d,0,0.0,1
165,"[3, 3]",l,0,0.0,3
166,"[2, 3]",u,0,0.0,0
167,"[2, 2]",d,0,0.0,1
168,"[2, 3]",u,0,0.0,0
169,"[2, 2]",d,0,0.0,1
170,"[2, 3]",d,-1,-0.01,1
171,"[0, 0]",l,0,0.0,3
172,"[0, 0]",l,0,0.0,3
173,"[0, 0]",l,0,0.0,3
174,"[0, 0]",d,0,0.0,1
175,"[0, 1]",l,0,0.0,3
176,"[0, 1]",l,0,0.0,3
177,"[0, 1]",r,0,0.0,2
178,"[1, 1]",d,-1,-0.029701,1
179,"[0, 0]",r,0,0.0,2
180,"[1, 0]",l,0,0.0,3
181,"[0, 0]",d,0,0.0,1
182,"[0, 1]",r,0,0.0,2
183,"[1, 1]",r,0,0.0,2
184,"[2, 1]",u,0,0.0,0
185,"[2, 0]",r,-1,-0.01,2
186,"[0, 0]",d,0,0.0,1
187,"[0, 1]",r,0,0.0,2
188,"[1, 1]",l,0,0.0,3
189,"[0, 1]",u,0,0.0,0
190,"[0, 0]",d,0,0.0,1
191,"[0, 1]",l,0,0.0,3
192,"[0, 1]",l,0,0.0,3
193,"[0, 1]",r,0,0.0,2
194,"[1, 1]",l,0,0.0,3
195,"[0, 1]",u,0,0.0,0
196,"[0, 0]",l,0,0.0,3
197,"[0, 0]",d,0,0.0,1
198,"[0, 1]",r,0,0.0,2
199,"[1, 1]",r,0,0.0,2
200,"[2, 1]",u,0,0.0,0
201,"[2, 0]",d,0,0.0,1
202,"[2, 1]",l,0,0.0,3
203,"[1, 1]",l,0,0.0,3
204,"[0, 1]",r,0,0.0,2
205,"[1, 1]",l,0,0.0,3
206,"[0, 1]",l,0,0.0,3
207,"[0, 1]",u,0,0.0,0
208,"[0, 0]",u,0,0.0,0
209,"[0, 0]",u,0,0.0,0
210,"[0, 0]",d,0,0.0,1
211,"[0, 1]",r,0,0.0,2
212,"[1, 1]",u,0,0.0,0
213,"[1, 0]",u,0,0.0,0
214,"[1, 0]",u,0,0.0,0
215,"[1, 0]",d,0,0.0,1
216,"[1, 1]",u,0,0.0,0
217,"[1, 0]",r,0,0.0,2
218,"[2, 0]",u,0,0.0,0
219,"[2, 0]",l,0,0.0,3
220,"[1, 0]",u,0,0.0,0
221,"[1, 0]",l,0,0.0,3
222,"[0, 0]",r,0,0.0,2
223,"[1, 0]",l,0,0.0,3
224,"[0, 0]",r,0,0.0,2
225,"[1, 0]",d,0,0.0,1
226,"[1, 1]",l,0,0.0,3
227,"[0, 1]",l,0,0.0,3
228,"[0, 1]",r,0,0.0,2
229,"[1, 1]",u,0,0.0,0
230,"[1, 0]",d,0,0.0,1
231,"[1, 1]",l,0,0.0,3
232,"[0, 1]",r,0,0.0,2
233,"[1, 1]",u,0,0.0,0
234,"[1, 0]",r,0,0.0,2
235,"[2, 0]",u,0,0.0,0
236,"[2, 0]",u,0,0.0,0
237,"[2, 0]",l,0,0.0,3
238,"[1, 0]",r,0,0.0,2
239,"[2, 0]",l,0,0.0,3
240,"[1, 0]",u,0,0.0,0
241,"[1, 0]",d,0,0.0,1
242,"[1, 1]",l,0,0.0,3
243,"[0, 1]",r,0,0.0,2
244,"[1, 1]",d,-1,-0.03940399,1
245,"[0, 0]",u,0,0.0,0
246,"[0, 0]",r,0,0.0,2
247,"[1, 0]",r,0,0.0,2
248,"[2, 0]",l,0,0.0,3
249,"[1, 0]",d,0,0.0,1
250,"[1, 1]",r,0,0.0,2
251,"[2, 1]",l,0,0.0,3
252,"[1, 1]",l,0,0.0,3
253,"[0, 1]",u,0,0.0,0
254,"[0, 0]",l,0,0.0,3
255,"[0, 0]",d,0,0.0,1
256,"[0, 1]",r,0,0.0,2
257,"[1, 1]",r,0,0.0,2
258,"[2, 1]",u,0,0.0,0
259,"[2, 0]",u,0,0.0,0
260,"[2, 0]",d,0,0.0,1
261,"[2, 1]",l,0,0.0,3
262,"[1, 1]",l,0,0.0,3
263,"[0, 1]",u,0,0.0,0
264,"[0, 0]",u,0,0.0,0
265,"[0, 0]",l,0,0.0,3
266,"[0, 0]",d,0,0.0,1
267,"[0, 1]",r,0,0.0,2
268,"[1, 1]",r,0,0.0,2
269,"[2, 1]",l,0,0.0,3
270,"[1, 1]",r,0,0.0,2
271,"[2, 1]",l,0,0.0,3
272,"[1, 1]",l,0,0.0,3
273,"[0, 1]",r,0,0.0,2
274,"[1, 1]",l,0,0.0,3
275,"[0, 1]",r,0,0.0,2
276,"[1, 1]",r,0,0.0,2
277,"[2, 1]",d,0,0.0,1
278,"[2, 2]",u,0,0.0,0
279,"[2, 1]",l,0,0.0,3
280,"[1, 1]",l,0,0.0,3
281,"[0, 1]",u,0,0.0,0
282,"[0, 0]",r,0,0.0,2
283,"[1, 0]",u,0,0.0,0
284,"[1, 0]",d,0,0.0,1
285,"[1, 1]",u,0,0.0,0
286,"[1, 0]",d,0,0.0,1
287,"[1, 1]",r,0,0.0,2
288,"[2, 1]",d,0,0.0,1
289,"[2, 2]",r,0,0.0,2
290,"[3, 2]",l,0,0.0,3
291,"[2, 2]",r,0,0.0,2
292,"[3, 2]",d,0,0.0,1
293,"[3, 3]",u,0,0.0,0
294,"[3, 2]",l,0,0.0,3
295,"[2, 2]",u,0,0.0,0
296,"[2, 1]",l,0,0.0,3
297,"[1, 1]",r,0,0.0,2
298,"[2, 1]",d,0,0.0,1
299,"[2, 2]",d,0,0.0,1
300,"[2, 3]",u,0,0.0,0
301,"[2, 2]",u,0,0.0,0
302,"[2, 1]",u,0,0.0,0
303,"[2, 0]",l,0,0.0,3
304,"[1, 0]",r,0,0.0,2
305,"[2, 0]",u,0,0.0,0
306,"[2, 0]",d,0,0.0,1
307,"[2, 1]",d,0,0.0,1
308,"[2, 2]",d,0,0.0,1
309,"[2, 3]",r,0,0.0,2
310,"[3, 3]",u,0,0.0,0
311,"[3, 2]",l,0,0.0,3
312,"[2, 2]",d,0,0.0,1
313,"[2, 3]",l,0,0.0,3
314,"[1, 3]",r,0,0.0,2
315,"[2, 3]",u,0,0.0,0
316,"[2, 2]",u,0,0.0,0
317,"[2, 1]",l,0,0.0,3
318,"[1, 1]",l,0,0.0,3
319,"[0, 1]",l,0,0.0,3
320,"[0, 1]",l,0,0.0,3
321,"[0, 1]",l,0,0.0,3
322,"[0, 1]",r,0,0.0,2
323,"[1, 1]",r,0,0.0,2
324,"[2, 1]",u,0,0.0,0
325,"[2, 0]",l,0,0.0,3
326,"[1, 0]",r,0,0.0,2
327,"[2, 0]",l,0,0.0,3
328,"[1, 0]",r,0,0.0,2
329,"[2, 0]",r,-1,-0.0199,2
330,"[0, 0]",l,0,0.0,3
331,"[0, 0]",l,0,0.0,3
332,"[0, 0]",u,0,0.0,0
333,"[0, 0]",r,0,0.0,2
334,"[1, 0]",d,0,0.0,1
335,"[1, 1]",u,0,0.0,0
336,"[1, 0]",r,0,0.0,2
337,"[2, 0]",u,0,0.0,0
338,"[2, 0]",d,0,0.0,1
339,"[2, 1]",l,0,0.0,3
340,"[1, 1]",l,0,0.0,3
341,"[0, 1]",u,0,0.0,0
342,"[0, 0]",l,0,0.0,3
343,"[0, 0]",d,0,0.0,1
344,"[0, 1]",u,0,0.0,0
345,"[0, 0]",l,0,0.0,3
346,"[0, 0]",r,0,0.0,2
347,"[1, 0]",l,0,0.0,3
348,"[0, 0]",d,0,0.0,1
349,"[0, 1]",l,0,0.0,3
350,"[0, 1]",l,0,0.0,3
351,"[0, 1]",r,0,0.0,2
352,"[1, 1]",l,0,0.0,3
353,"[0, 1]",u,0,0.0,0
354,"[0, 0]",u,0,0.0,0
355,"[0, 0]",r,0,0.0,2
356,"[1, 0]",u,0,0.0,0
357,"[1, 0]",l,0,0.0,3
358,"[0, 0]",u,0,0.0,0
359,"[0, 0]",u,0,0.0,0
360,"[0, 0]",u,0,0.0,0
361,"[0, 0]",r,0,0.0,2
362,"[1, 0]",r,0,0.0,2
363,"[2, 0]",d,0,0.0,1
364,"[2, 1]",u,0,0.0,0
365,"[2, 0]",d,0,0.0,1
366,"[2, 1]",d,0,0.0,1
367,"[2, 2]",d,0,0.0,1
368,"[2, 3]",l,0,0.0,3
369,"[1, 3]",u,-1,-0.01,0
370,"[0, 0]",r,0,0.0,2
371,"[1, 0]",r,0,0.0,2
372,"[2, 0]",l,0,0.0,3
373,"[1, 0]",u,0,0.0,0
374,"[1, 0]",r,0,0.0,2
375,"[2, 0]",d,0,0.0,1
376,"[2, 1]",u,0,0.0,0
377,"[2, 0]",d,0,0.0,1
378,"[2, 1]",d,0,0.0,1
379,"[2, 2]",r,0,0.0,2
380,"[3, 2]",l,0,0.0,3
381,"[2, 2]",u,0,0.0,0
382,"[2, 1]",d,0,0.0,1
383,"[2, 2]",u,0,0.0,0
384,"[2, 1]",l,0,0.0,3
385,"[1, 1]",u,0,0.0,0
386,"[1, 0]",u,0,0.0,0
387,"[1, 0]",d,0,0.0,1
388,"[1, 1]",l,0,0.0,3
389,"[0, 1]",r,0,0.0,2
390,"[1, 1]",l,0,0.0,3
391,"[0, 1]",l,0,0.0,3
392,"[0, 1]",u,0,0.0,0
393,"[0, 0]",d,0,0.0,1
394,"[0, 1]",r,0,0.0,2
395,"[1, 1]",r,0,0.0,2
396,"[2, 1]",u,0,0.0,0
397,"[2, 0]",d,0,0.0,1
398,"[2, 1]",d,0,0.0,1
399,"[2, 2]",r,0,0.0,2
400,"[3, 2]",d,0,0.0,1
401,"[3, 3]",l,0,0.0,3
402,"[2, 3]",u,0,0.0,0
403,"[2, 2]",u,0,0.0,0
404,"[2, 1]",l,0,0.0,3
405,"[1, 1]",r,0,0.0,2
406,"[2, 1]",u,0,0.0,0
407,"[2, 0]",u,0,0.0,0
408,"[2, 0]",u,0,0.0,0
409,"[2, 0]",l,0,0.0,3
410,"[1, 0]",l,0,0.0,3
411,"[0, 0]",u,0,0.0,0
412,"[0, 0]",u,0,0.0,0
413,"[0, 0]",r,0,0.0,2
414,"[1, 0]",l,0,0.0,3
415,"[0, 0]",r,0,0.0,2
416,"[1, 0]",l,0,0.0,3
417,"[0, 0]",l,0,0.0,3
418,"[0, 0]",r,0,0.0,2
419,"[1, 0]",r,0,0.0,2
420,"[2, 0]",l,0,0.0,3
421,"[1, 0]",u,0,0.0,0
422,"[1, 0]",d,0,0.0,1
423,"[1, 1]",u,0,0.0,0
424,"[1, 0]",l,0,0.0,3
425,"[0, 0]",l,0,0.0,3
426,"[0, 0]",r,0,0.0,2
427,"[1, 0]",r,0,0.0,2
428,"[2, 0]",d,0,0.0,1
429,"[2, 1]",l,0,0.0,3
430,"[1, 1]",l,0,0.0,3
431,"[0, 1]",l,0,0.0,3
432,"[0, 1]",u,0,0.0,0
433,"[0, 0]",u,0,0.0,0
434,"[0, 0]",u,0,0.0,0
435,"[0, 0]",u,0,0.0,0
436,"[0, 0]",r,0,0.0,2
437,"[1, 0]",d,0,0.0,1
438,"[1, 1]",r,0,0.0,2
439,"[2, 1]",u,0,0.0,0
440,"[2, 0]",l,0,0.0,3
441,"[1, 0]",r,0,0.0,2
442,"[2, 0]",l,0,0.0,3
443,"[1, 0]",l,0,0.0,3
444,"[0, 0]",l,0,0.0,3
445,"[0, 0]",d,0,0.0,1
446,"[0, 1]",l,0,0.0,3
447,"[0, 1]",r,0,0.0,2
448,"[1, 1]",r,0,0.0,2
449,"[2, 1]",u,0,0.0,0
450,"[2, 0]",u,0,0.0,0
451,"[2, 0]",u,0,0.0,0
452,"[2, 0]",d,0,0.0,1
453,"[2, 1]",r,-1,-0.0199,2
454,"[0, 0]",d,0,0.0,1
455,"[0, 1]",r,0,0.0,2
456,"[1, 1]",l,0,0.0,3
457,"[0, 1]",u,0,0.0,0
458,"[0, 0]",u,0,0.0,0
459,"[0, 0]",d,0,0.0,1
460,"[0, 1]",l,0,0.0,3
461,"[0, 1]",r,0,0.0,2
462,"[1, 1]",r,0,0.0,2
463,"[2, 1]",l,0,0.0,3
464,"[1, 1]",l,0,0.0,3
465,"[0, 1]",r,0,0.0,2
466,"[1, 1]",l,0,0.0,3
467,"[0, 1]",u,0,0.0,0
468,"[0, 0]",r,0,0.0,2
469,"[1, 0]",r,0,0.0,2
470,"[2, 0]",d,0,0.0,1
471,"[2, 1]",l,0,0.0,3
472,"[1, 1]",l,0,0.0,3
473,"[0, 1]",d,-1,-0.0199,1
474,"[0, 0]",u,0,0.0,0
475,"[0, 0]",d,0,0.0,1
476,"[0, 1]",r,0,0.0,2
477,"[1, 1]",l,0,0.0,3
478,"[0, 1]",l,0,0.0,3
479,"[0, 1]",l,0,0.0,3
480,"[0, 1]",u,0,0.0,0
481,"[0, 0]",r,0,0.0,2
482,"[1, 0]",u,0,0.0,0
483,"[1, 0]",u,0,0.0,0
484,"[1, 0]",d,0,0.0,1
485,"[1, 1]",u,0,0.0,0
486,"[1, 0]",r,0,0.0,2
487,"[2, 0]",d,0,0.0,1
488,"[2, 1]",u,0,0.0,0
489,"[2, 0]",u,0,0.0,0
490,"[2, 0]",l,0,0.0,3
491,"[1, 0]",r,0,0.0,2
492,"[2, 0]",l,0,0.0,3
493,"[1, 0]",r,0,0.0,2
494,"[2, 0]",l,0,0.0,3
495,"[1, 0]",l,0,0.0,3
496,"[0, 0]",r,0,0.0,2
497,"[1, 0]",l,0,0.0,3
498,"[0, 0]",u,0,0.0,0
499,"[0, 0]",d,0,0.0,1
500,"[0, 1]",l,0,0.0,3
501,"[0, 1]",r,0,0.0,2
502,"[1, 1]",l,0,0.0,3
503,"[0, 1]",r,0,0.0,2
504,"[1, 1]",l,0,0.0,3
505,"[0, 1]",l,0,0.0,3
506,"[0, 1]",r,0,0.0,2
507,"[1, 1]",u,0,0.0,0
508,"[1, 0]",d,0,0.0,1
509,"[1, 1]",l,0,0.0,3
510,"[0, 1]",u,0,0.0,0
511,"[0, 0]",u,0,0.0,0
512,"[0, 0]",u,0,0.0,0
513,"[0, 0]",r,0,0.0,2
514,"[1, 0]",l,0,0.0,3
515,"[0, 0]",l,0,0.0,3
516,"[0, 0]",d,0,0.0,1
517,"[0, 1]",r,0,0.0,2
518,"[1, 1]",u,0,0.0,0
519,"[1, 0]",u,0,0.0,0
520,"[1, 0]",d,0,0.0,1
521,"[1, 1]",d,-1,-0.0490099501,1
522,"[0, 0]",l,0,0.0,3
523,"[0, 0]",d,0,0.0,1
524,"[0, 1]",u,0,0.0,0
525,"[0, 0]",u,0,0.0,0
526,"[0, 0]",l,0,0.0,3
527,"[0, 0]",l,0,0.0,3
528,"[0, 0]",u,0,0.0,0
529,"[0, 0]",r,0,0.0,2
530,"[1, 0]",d,0,0.0,1
531,"[1, 1]",l,0,0.0,3
532,"[0, 1]",u,0,0.0,0
533,"[0, 0]",u,0,0.0,0
534,"[0, 0]",l,0,0.0,3
535,"[0, 0]",d,0,0.0,1
536,"[0, 1]",r,0,0.0,2
537,"[1, 1]",r,0,0.0,2
538,"[2, 1]",u,0,0.0,0
539,"[2, 0]",l,0,0.0,3
540,"[1, 0]",d,0,0.0,1
541,"[1, 1]",r,0,0.0,2
542,"[2, 1]",u,0,0.0,0
543,"[2, 0]",d,0,0.0,1
544,"[2, 1]",l,0,0.0,3
545,"[1, 1]",u,0,0.0,0
546,"[1, 0]",l,0,0.0,3
547,"[0, 0]",r,0,0.0,2
548,"[1, 0]",u,0,0.0,0
549,"[1, 0]",l,0,0.0,3
550,"[0, 0]",u,0,0.0,0
551,"[0, 0]",u,0,0.0,0
552,"[0, 0]",l,0,0.0,3
553,"[0, 0]",d,0,0.0,1
554,"[0, 1]",r,0,0.0,2
555,"[1, 1]",u,0,0.0,0
556,"[1, 0]",d,0,0.0,1
557,"[1, 1]",l,0,0.0,3
558,"[0, 1]",r,0,0.0,2
559,"[1, 1]",r,0,0.0,2
560,"[2, 1]",u,0,0.0,0
561,"[2, 0]",u,0,0.0,0
562,"[2, 0]",u,0,0.0,0
563,"[2, 0]",u,0,0.0,0
564,"[2, 0]",l,0,0.0,3
565,"[1, 0]",d,0,0.0,1
566,"[1, 1]",u,0,0.0,0
567,"[1, 0]",l,0,0.0,3
568,"[0, 0]",r,0,0.0,2
569,"[1, 0]",r,0,0.0,2
570,"[2, 0]",u,0,0.0,0
571,"[2, 0]",l,0,0.0,3
572,"[1, 0]",r,0,0.0,2
573,"[2, 0]",u,0,0.0,0
574,"[2, 0]",d,0,0.0,1
575,"[2, 1]",u,0,0.0,0
576,"[2, 0]",d,0,0.0,1
577,"[2, 1]",u,0,0.0,0
578,"[2, 0]",u,0,0.0,0
579,"[2, 0]",l,0,0.0,3
580,"[1, 0]",l,0,0.0,3
581,"[0, 0]",d,0,0.0,1
582,"[0, 1]",l,0,0.0,3
583,"[0, 1]",l,0,0.0,3
584,"[0, 1]",u,0,0.0,0
585,"[0, 0]",l,0,0.0,3
586,"[0, 0]",u,0,0.0,0
587,"[0, 0]",u,0,0.0,0
588,"[0, 0]",l,0,0.0,3
589,"[0, 0]",l,0,0.0,3
590,"[0, 0]",l,0,0.0,3
