,state,action_space,reward,Q,action
0,"[0, 0]",d,0,0.0,1
1,"[0, 1]",r,0,0.0,2
2,"[1, 1]",l,0,0.0,3
3,"[0, 1]",u,0,0.0,0
4,"[0, 0]",l,0,0.0,3
5,"[0, 0]",l,0,0.0,3
6,"[0, 0]",u,0,0.0,0
7,"[0, 0]",l,0,0.0,3
8,"[0, 0]",d,0,0.0,1
9,"[0, 1]",d,-1,-0.01,1
10,"[0, 0]",u,0,0.0,0
11,"[0, 0]",r,0,0.0,2
12,"[1, 0]",u,0,0.0,0
13,"[1, 0]",r,0,0.0,2
14,"[2, 0]",u,0,0.0,0
15,"[2, 0]",d,0,0.0,1
16,"[2, 1]",l,0,0.0,3
17,"[1, 1]",r,0,0.0,2
18,"[2, 1]",r,-1,-0.01,2
19,"[0, 0]",l,0,0.0,3
20,"[0, 0]",r,0,0.0,2
21,"[1, 0]",r,0,0.0,2
22,"[2, 0]",u,0,0.0,0
23,"[2, 0]",d,0,0.0,1
24,"[2, 1]",l,0,0.0,3
25,"[1, 1]",d,-1,-0.01,1
26,"[0, 0]",u,0,0.0,0
27,"[0, 0]",l,0,0.0,3
28,"[0, 0]",l,0,0.0,3
29,"[0, 0]",l,0,0.0,3
30,"[0, 0]",u,0,0.0,0
31,"[0, 0]",l,0,0.0,3
32,"[0, 0]",d,0,0.0,1
33,"[0, 1]",l,0,0.0,3
34,"[0, 1]",l,0,0.0,3
35,"[0, 1]",l,0,0.0,3
36,"[0, 1]",r,0,0.0,2
37,"[1, 1]",l,0,0.0,3
38,"[0, 1]",r,0,0.0,2
39,"[1, 1]",l,0,0.0,3
40,"[0, 1]",u,0,0.0,0
41,"[0, 0]",r,0,0.0,2
42,"[1, 0]",l,0,0.0,3
43,"[0, 0]",r,0,0.0,2
44,"[1, 0]",l,0,0.0,3
45,"[0, 0]",d,0,0.0,1
46,"[0, 1]",l,0,0.0,3
47,"[0, 1]",u,0,0.0,0
48,"[0, 0]",l,0,0.0,3
49,"[0, 0]",u,0,0.0,0
50,"[0, 0]",r,0,0.0,2
51,"[1, 0]",l,0,0.0,3
52,"[0, 0]",u,0,0.0,0
53,"[0, 0]",r,0,0.0,2
54,"[1, 0]",r,0,0.0,2
55,"[2, 0]",r,-1,-0.01,2
56,"[0, 0]",l,0,0.0,3
57,"[0, 0]",r,0,0.0,2
58,"[1, 0]",d,0,0.0,1
59,"[1, 1]",l,0,0.0,3
60,"[0, 1]",l,0,0.0,3
61,"[0, 1]",l,0,0.0,3
62,"[0, 1]",l,0,0.0,3
63,"[0, 1]",u,0,0.0,0
64,"[0, 0]",d,0,0.0,1
65,"[0, 1]",r,0,0.0,2
66,"[1, 1]",u,0,0.0,0
67,"[1, 0]",r,0,0.0,2
68,"[2, 0]",l,0,0.0,3
69,"[1, 0]",d,0,0.0,1
70,"[1, 1]",l,0,0.0,3
71,"[0, 1]",r,0,0.0,2
72,"[1, 1]",l,0,0.0,3
73,"[0, 1]",u,0,0.0,0
74,"[0, 0]",r,0,0.0,2
75,"[1, 0]",l,0,0.0,3
76,"[0, 0]",r,0,0.0,2
77,"[1, 0]",u,0,0.0,0
78,"[1, 0]",u,0,0.0,0
79,"[1, 0]",d,0,0.0,1
80,"[1, 1]",l,0,0.0,3
81,"[0, 1]",l,0,0.0,3
82,"[0, 1]",u,0,0.0,0
83,"[0, 0]",r,0,0.0,2
84,"[1, 0]",l,0,0.0,3
85,"[0, 0]",l,0,0.0,3
86,"[0, 0]",l,0,0.0,3
87,"[0, 0]",d,0,0.0,1
88,"[0, 1]",u,0,0.0,0
89,"[0, 0]",d,0,0.0,1
90,"[0, 1]",l,0,0.0,3
91,"[0, 1]",l,0,0.0,3
92,"[0, 1]",l,0,-9e-05,3
93,"[0, 1]",d,-1,-0.0199,1
94,"[0, 0]",r,0,0.0,2
95,"[1, 0]",r,0,0.0,2
96,"[2, 0]",l,0,0.0,3
97,"[1, 0]",l,0,0.0,3
98,"[0, 0]",u,0,0.0,0
99,"[0, 0]",d,0,0.0,1
100,"[0, 1]",r,0,0.0,2
101,"[1, 1]",l,0,0.0,3
102,"[0, 1]",u,0,0.0,0
103,"[0, 0]",l,0,0.0,3
104,"[0, 0]",r,0,0.0,2
105,"[1, 0]",u,0,0.0,0
106,"[1, 0]",d,0,0.0,1
107,"[1, 1]",u,0,0.0,0
108,"[1, 0]",d,0,0.0,1
109,"[1, 1]",l,0,-0.00017910000000000002,3
110,"[0, 1]",d,-1,-0.029701,1
111,"[0, 0]",r,0,0.0,2
112,"[1, 0]",r,0,0.0,2
113,"[2, 0]",l,0,0.0,3
114,"[1, 0]",l,0,0.0,3
115,"[0, 0]",u,0,0.0,0
116,"[0, 0]",l,0,0.0,3
117,"[0, 0]",u,0,0.0,0
118,"[0, 0]",l,0,0.0,3
119,"[0, 0]",l,0,0.0,3
120,"[0, 0]",u,0,0.0,0
121,"[0, 0]",u,0,0.0,0
122,"[0, 0]",l,0,0.0,3
123,"[0, 0]",l,0,0.0,3
124,"[0, 0]",u,0,0.0,0
125,"[0, 0]",r,0,0.0,2
126,"[1, 0]",l,0,0.0,3
127,"[0, 0]",l,0,0.0,3
128,"[0, 0]",d,0,0.0,1
129,"[0, 1]",u,0,0.0,0
130,"[0, 0]",d,0,0.0,1
131,"[0, 1]",r,0,0.0,2
132,"[1, 1]",r,0,0.0,2
133,"[2, 1]",d,0,0.0,1
134,"[2, 2]",d,0,0.0,1
135,"[2, 3]",l,0,0.0,3
136,"[1, 3]",d,0,0.0,1
137,"[1, 4]",d,0,0.0,1
138,"[1, 4]",u,0,0.0,0
139,"[1, 3]",l,0,0.0,3
140,"[0, 3]",l,0,0.0,3
141,"[0, 3]",l,0,0.0,3
142,"[0, 3]",d,0,0.0,1
143,"[0, 4]",d,0,0.0,1
144,"[0, 4]",d,0,0.0,1
145,"[0, 4]",l,0,0.0,3
146,"[0, 4]",l,0,0.0,3
147,"[0, 4]",d,0,0.0,1
148,"[0, 4]",u,0,0.0,0
149,"[0, 3]",l,0,0.0,3
150,"[0, 3]",u,-1,-0.01,0
151,"[0, 0]",u,0,0.0,0
152,"[0, 0]",d,0,0.0,1
153,"[0, 1]",u,0,0.0,0
154,"[0, 0]",l,0,0.0,3
155,"[0, 0]",l,0,0.0,3
156,"[0, 0]",l,0,0.0,3
157,"[0, 0]",d,0,0.0,1
158,"[0, 1]",u,0,0.0,0
159,"[0, 0]",r,0,0.0,2
160,"[1, 0]",d,0,0.0,1
161,"[1, 1]",r,0,0.0,2
162,"[2, 1]",d,0,0.0,1
163,"[2, 2]",u,0,-9e-05,0
164,"[2, 1]",r,-1,-0.0199,2
165,"[0, 0]",d,0,0.0,1
166,"[0, 1]",u,0,0.0,0
167,"[0, 0]",l,0,0.0,3
168,"[0, 0]",u,0,0.0,0
169,"[0, 0]",d,0,0.0,1
170,"[0, 1]",u,0,0.0,0
171,"[0, 0]",d,0,0.0,1
172,"[0, 1]",u,0,0.0,0
173,"[0, 0]",d,0,0.0,1
174,"[0, 1]",r,0,0.0,2
175,"[1, 1]",r,0,0.0,2
176,"[2, 1]",d,0,0.0,1
177,"[2, 2]",l,-1,-0.01,3
178,"[0, 0]",l,0,0.0,3
179,"[0, 0]",u,0,0.0,0
180,"[0, 0]",l,0,0.0,3
181,"[0, 0]",l,0,0.0,3
182,"[0, 0]",l,0,0.0,3
183,"[0, 0]",r,0,0.0,2
184,"[1, 0]",d,0,-1.6119000000000002e-06,1
185,"[1, 1]",l,0,-0.000177309,3
186,"[0, 1]",u,0,0.0,0
187,"[0, 0]",u,0,0.0,0
188,"[0, 0]",r,0,0.0,2
189,"[1, 0]",r,0,0.0,2
190,"[2, 0]",d,0,0.0,1
191,"[2, 1]",l,0,-9e-05,3
192,"[1, 1]",d,-1,-0.0199,1
193,"[0, 0]",l,0,0.0,3
194,"[0, 0]",r,0,0.0,2
195,"[1, 0]",l,0,0.0,3
196,"[0, 0]",l,0,0.0,3
197,"[0, 0]",r,0,0.0,2
198,"[1, 0]",l,0,0.0,3
199,"[0, 0]",r,0,0.0,2
200,"[1, 0]",l,0,0.0,3
201,"[0, 0]",r,0,0.0,2
202,"[1, 0]",u,0,0.0,0
203,"[1, 0]",u,0,0.0,0
204,"[1, 0]",u,0,0.0,0
205,"[1, 0]",r,0,0.0,2
206,"[2, 0]",l,0,0.0,3
207,"[1, 0]",l,0,0.0,3
208,"[0, 0]",r,0,0.0,2
209,"[1, 0]",l,0,0.0,3
210,"[0, 0]",l,0,0.0,3
211,"[0, 0]",r,0,0.0,2
212,"[1, 0]",l,0,0.0,3
213,"[0, 0]",u,0,0.0,0
214,"[0, 0]",d,0,0.0,1
215,"[0, 1]",r,0,0.0,2
216,"[1, 1]",r,0,0.0,2
217,"[2, 1]",u,0,0.0,0
218,"[2, 0]",d,0,0.0,1
219,"[2, 1]",u,0,0.0,0
220,"[2, 0]",d,0,0.0,1
221,"[2, 1]",u,0,0.0,0
222,"[2, 0]",d,0,0.0,1
223,"[2, 1]",u,0,0.0,0
224,"[2, 0]",d,0,0.0,1
225,"[2, 1]",u,0,0.0,0
226,"[2, 0]",u,0,0.0,0
227,"[2, 0]",u,0,0.0,0
228,"[2, 0]",d,0,0.0,1
229,"[2, 1]",u,0,0.0,0
230,"[2, 0]",d,0,0.0,1
231,"[2, 1]",d,0,0.0,1
232,"[2, 2]",r,0,0.0,2
233,"[3, 2]",u,-1,-0.01,0
234,"[0, 0]",r,0,0.0,2
235,"[1, 0]",r,0,0.0,2
236,"[2, 0]",l,0,0.0,3
237,"[1, 0]",r,0,0.0,2
238,"[2, 0]",d,0,0.0,1
239,"[2, 1]",u,0,0.0,0
240,"[2, 0]",l,0,0.0,3
241,"[1, 0]",u,0,0.0,0
242,"[1, 0]",r,0,0.0,2
243,"[2, 0]",d,0,0.0,1
244,"[2, 1]",d,0,0.0,1
245,"[2, 2]",d,0,0.0,1
246,"[2, 3]",l,0,0.0,3
247,"[1, 3]",r,0,0.0,2
248,"[2, 3]",l,0,0.0,3
249,"[1, 3]",l,0,0.0,3
250,"[0, 3]",d,0,0.0,1
251,"[0, 4]",l,0,0.0,3
252,"[0, 4]",r,0,0.0,2
253,"[1, 4]",d,0,0.0,1
254,"[1, 4]",u,0,0.0,0
255,"[1, 3]",d,0,0.0,1
256,"[1, 4]",u,0,0.0,0
257,"[1, 3]",r,0,0.0,2
258,"[2, 3]",l,0,0.0,3
259,"[1, 3]",l,0,0.0,3
260,"[0, 3]",d,0,0.0,1
261,"[0, 4]",u,0,0.0,0
262,"[0, 3]",r,0,0.0,2
263,"[1, 3]",d,0,0.0,1
264,"[1, 4]",r,-1,-0.01,2
265,"[0, 0]",u,0,0.0,0
266,"[0, 0]",l,0,0.0,3
267,"[0, 0]",l,0,0.0,3
268,"[0, 0]",u,0,0.0,0
269,"[0, 0]",r,0,0.0,2
270,"[1, 0]",u,0,0.0,0
271,"[1, 0]",r,0,0.0,2
272,"[2, 0]",l,0,0.0,3
273,"[1, 0]",u,0,0.0,0
274,"[1, 0]",u,0,0.0,0
275,"[1, 0]",u,0,0.0,0
276,"[1, 0]",r,0,0.0,2
277,"[2, 0]",u,0,0.0,0
278,"[2, 0]",u,0,0.0,0
279,"[2, 0]",u,0,0.0,0
280,"[2, 0]",u,0,0.0,0
281,"[2, 0]",u,0,0.0,0
282,"[2, 0]",u,0,0.0,0
283,"[2, 0]",l,0,0.0,3
284,"[1, 0]",r,0,0.0,2
285,"[2, 0]",l,0,0.0,3
286,"[1, 0]",r,0,0.0,2
287,"[2, 0]",d,0,0.0,1
288,"[2, 1]",d,0,0.0,1
289,"[2, 2]",d,0,0.0,1
290,"[2, 3]",u,0,0.0,0
291,"[2, 2]",d,0,0.0,1
292,"[2, 3]",d,-1,-0.01,1
293,"[0, 0]",r,0,0.0,2
294,"[1, 0]",u,0,0.0,0
295,"[1, 0]",r,0,0.0,2
296,"[2, 0]",u,0,0.0,0
297,"[2, 0]",l,0,0.0,3
298,"[1, 0]",r,0,0.0,2
299,"[2, 0]",l,0,0.0,3
300,"[1, 0]",r,0,0.0,2
301,"[2, 0]",u,0,0.0,0
302,"[2, 0]",l,0,0.0,3
303,"[1, 0]",r,0,0.0,2
304,"[2, 0]",d,0,-0.00017910000000000002,1
305,"[2, 1]",r,-1,-0.029701,2
306,"[0, 0]",d,0,0.0,1
307,"[0, 1]",r,0,0.0,2
308,"[1, 1]",r,0,0.0,2
309,"[2, 1]",d,0,0.0,1
310,"[2, 2]",r,0,0.0,2
311,"[3, 2]",d,0,0.0,1
312,"[3, 3]",d,-1,-0.01,1
313,"[0, 0]",d,0,0.0,1
314,"[0, 1]",r,0,0.0,2
315,"[1, 1]",u,0,0.0,0
316,"[1, 0]",u,0,0.0,0
317,"[1, 0]",r,0,0.0,2
318,"[2, 0]",u,0,0.0,0
319,"[2, 0]",u,0,0.0,0
320,"[2, 0]",l,0,0.0,3
321,"[1, 0]",u,0,0.0,0
322,"[1, 0]",r,0,0.0,2
323,"[2, 0]",l,0,0.0,3
324,"[1, 0]",r,0,-1.6119000000000002e-06,2
325,"[2, 0]",d,0,-0.000177309,1
326,"[2, 1]",d,0,0.0,1
327,"[2, 2]",d,0,0.0,1
328,"[2, 3]",l,0,0.0,3
329,"[1, 3]",l,0,0.0,3
330,"[0, 3]",r,0,0.0,2
331,"[1, 3]",r,0,0.0,2
332,"[2, 3]",r,0,0.0,2
333,"[3, 3]",r,0,0.0,2
334,"[4, 3]",d,-1,-0.01,1
335,"[0, 0]",r,0,0.0,2
336,"[1, 0]",u,0,0.0,0
337,"[1, 0]",u,0,0.0,0
338,"[1, 0]",l,0,0.0,3
339,"[0, 0]",r,0,0.0,2
340,"[1, 0]",l,0,0.0,3
341,"[0, 0]",l,0,0.0,3
342,"[0, 0]",r,0,0.0,2
343,"[1, 0]",l,0,0.0,3
344,"[0, 0]",l,0,0.0,3
345,"[0, 0]",u,0,0.0,0
346,"[0, 0]",r,0,0.0,2
347,"[1, 0]",l,0,0.0,3
348,"[0, 0]",r,0,0.0,2
349,"[1, 0]",l,0,0.0,3
350,"[0, 0]",r,0,0.0,2
351,"[1, 0]",u,0,0.0,0
352,"[1, 0]",u,0,0.0,0
353,"[1, 0]",l,0,0.0,3
354,"[0, 0]",l,0,0.0,3
355,"[0, 0]",r,0,0.0,2
356,"[1, 0]",u,0,0.0,0
357,"[1, 0]",u,0,0.0,0
358,"[1, 0]",l,0,0.0,3
359,"[0, 0]",r,0,0.0,2
360,"[1, 0]",l,0,0.0,3
361,"[0, 0]",r,0,0.0,2
362,"[1, 0]",l,0,0.0,3
363,"[0, 0]",u,0,0.0,0
364,"[0, 0]",d,0,0.0,1
365,"[0, 1]",r,0,-0.00017910000000000002,2
366,"[1, 1]",d,-1,-0.029701,1
367,"[0, 0]",d,0,0.0,1
368,"[0, 1]",u,0,0.0,0
369,"[0, 0]",d,0,0.0,1
370,"[0, 1]",u,0,0.0,0
371,"[0, 0]",l,0,0.0,3
372,"[0, 0]",u,0,0.0,0
373,"[0, 0]",l,0,0.0,3
374,"[0, 0]",r,0,0.0,2
375,"[1, 0]",l,0,0.0,3
376,"[0, 0]",l,0,0.0,3
377,"[0, 0]",r,0,0.0,2
378,"[1, 0]",l,0,0.0,3
379,"[0, 0]",l,0,0.0,3
380,"[0, 0]",l,0,0.0,3
381,"[0, 0]",r,0,0.0,2
382,"[1, 0]",u,0,0.0,0
383,"[1, 0]",u,0,0.0,0
384,"[1, 0]",u,0,0.0,0
385,"[1, 0]",u,0,0.0,0
386,"[1, 0]",l,0,0.0,3
387,"[0, 0]",l,0,0.0,3
388,"[0, 0]",r,0,-1.4507100000000003e-08,2
389,"[1, 0]",r,0,-1.5957810000000001e-06,2
390,"[2, 0]",l,0,0.0,3
391,"[1, 0]",u,0,0.0,0
392,"[1, 0]",l,0,0.0,3
393,"[0, 0]",l,0,0.0,3
394,"[0, 0]",u,0,0.0,0
395,"[0, 0]",u,0,0.0,0
396,"[0, 0]",l,0,0.0,3
397,"[0, 0]",l,0,0.0,3
398,"[0, 0]",l,0,0.0,3
399,"[0, 0]",l,0,0.0,3
400,"[0, 0]",d,0,0.0,1
401,"[0, 1]",u,0,0.0,0
402,"[0, 0]",d,0,0.0,1
403,"[0, 1]",u,0,0.0,0
404,"[0, 0]",u,0,0.0,0
405,"[0, 0]",l,0,0.0,3
406,"[0, 0]",u,0,0.0,0
407,"[0, 0]",l,0,0.0,3
408,"[0, 0]",l,0,0.0,3
409,"[0, 0]",u,0,0.0,0
410,"[0, 0]",u,0,0.0,0
411,"[0, 0]",l,0,0.0,3
412,"[0, 0]",d,0,0.0,1
413,"[0, 1]",u,0,0.0,0
414,"[0, 0]",u,0,0.0,0
415,"[0, 0]",d,0,0.0,1
416,"[0, 1]",u,0,0.0,0
417,"[0, 0]",d,0,0.0,1
418,"[0, 1]",u,0,0.0,0
419,"[0, 0]",l,0,0.0,3
420,"[0, 0]",d,0,0.0,1
421,"[0, 1]",u,0,0.0,0
422,"[0, 0]",l,0,0.0,3
423,"[0, 0]",d,0,0.0,1
424,"[0, 1]",u,0,0.0,0
425,"[0, 0]",d,0,0.0,1
426,"[0, 1]",u,0,0.0,0
427,"[0, 0]",l,0,-1.3056390000000004e-10,3
428,"[0, 0]",r,0,-1.4362029000000002e-08,2
429,"[1, 0]",u,0,0.0,0
430,"[1, 0]",u,0,0.0,0
431,"[1, 0]",u,0,0.0,0
432,"[1, 0]",l,0,-1.1750751000000005e-12,3
433,"[0, 0]",l,0,-1.2925826100000005e-10,3
434,"[0, 0]",u,0,0.0,0
435,"[0, 0]",d,0,0.0,1
436,"[0, 1]",u,0,0.0,0
437,"[0, 0]",d,0,0.0,1
438,"[0, 1]",u,0,0.0,0
439,"[0, 0]",d,0,-1.6119000000000002e-06,1
440,"[0, 1]",r,0,-0.000177309,2
441,"[1, 1]",u,0,0.0,0
442,"[1, 0]",u,0,0.0,0
443,"[1, 0]",u,0,0.0,0
444,"[1, 0]",u,0,0.0,0
445,"[1, 0]",u,0,0.0,0
446,"[1, 0]",u,0,0.0,0
447,"[1, 0]",u,0,0.0,0
448,"[1, 0]",u,0,0.0,0
449,"[1, 0]",u,0,0.0,0
450,"[1, 0]",u,0,0.0,0
451,"[1, 0]",u,0,0.0,0
452,"[1, 0]",u,0,0.0,0
453,"[1, 0]",u,0,0.0,0
454,"[1, 0]",u,0,0.0,0
455,"[1, 0]",u,0,0.0,0
456,"[1, 0]",u,0,0.0,0
457,"[1, 0]",u,0,0.0,0
458,"[1, 0]",u,0,0.0,0
459,"[1, 0]",u,0,0.0,0
460,"[1, 0]",u,0,0.0,0
461,"[1, 0]",u,0,0.0,0
462,"[1, 0]",u,0,0.0,0
463,"[1, 0]",u,0,0.0,0
464,"[1, 0]",u,0,0.0,0
465,"[1, 0]",u,0,-1.4362029000000002e-08,0
466,"[1, 0]",r,0,-1.5798231900000002e-06,2
467,"[2, 0]",l,0,-1.0575675900000005e-14,3
468,"[1, 0]",l,0,-1.1633243490000005e-12,3
469,"[0, 0]",u,0,0.0,0
470,"[0, 0]",u,0,0.0,0
471,"[0, 0]",u,0,-1.2925826100000002e-10,0
472,"[0, 0]",r,0,-1.4218419179919143e-08,2
473,"[1, 0]",l,0,-2.315015454510001e-12,3
474,"[0, 0]",u,0,-1.2912900273900003e-10,0
475,"[0, 0]",u,0,-1.2899987373626105e-10,0
476,"[0, 0]",u,0,-1.288708738625248e-10,0
477,"[0, 0]",u,0,-1.2874200298866226e-10,0
478,"[0, 0]",u,0,-1.286132609856736e-10,0
479,"[0, 0]",u,0,-1.2848464772468793e-10,0
480,"[0, 0]",u,0,-1.2835616307696323e-10,0
481,"[0, 0]",u,0,-1.2822780691388627e-10,0
482,"[0, 0]",u,0,-1.280995791069724e-10,0
483,"[0, 0]",u,0,-1.2797147952786542e-10,0
484,"[0, 0]",u,0,-1.2784350804833754e-10,0
485,"[0, 0]",u,0,-1.277156645402892e-10,0
486,"[0, 0]",u,0,-1.275879488757489e-10,0
487,"[0, 0]",u,0,-1.2746036092687316e-10,0
488,"[0, 0]",u,0,-1.2733290056594628e-10,0
489,"[0, 0]",u,0,-1.2720556766538034e-10,0
490,"[0, 0]",u,0,-1.2707836209771496e-10,0
491,"[0, 0]",u,0,-1.2695128373561726e-10,0
492,"[0, 0]",u,0,-1.2682433245188164e-10,0
493,"[0, 0]",u,0,-1.2669750811942975e-10,0
494,"[0, 0]",u,0,-1.2657081061131033e-10,0
495,"[0, 0]",u,0,-1.2644423980069902e-10,0
496,"[0, 0]",u,0,-1.2631779556089834e-10,0
497,"[0, 0]",u,0,-1.2619147776533744e-10,0
498,"[0, 0]",u,0,-1.260652862875721e-10,0
499,"[0, 0]",u,0,-1.2593922100128452e-10,0
500,"[0, 0]",u,0,-1.2581328178028325e-10,0
501,"[0, 0]",u,0,-1.2568746849850297e-10,0
502,"[0, 0]",u,0,-1.2556178103000447e-10,0
503,"[0, 0]",u,0,-1.2543621924897447e-10,0
504,"[0, 0]",u,0,-1.2531078302972548e-10,0
505,"[0, 0]",u,0,-1.2518547224669577e-10,0
506,"[0, 0]",u,0,-1.2506028677444907e-10,0
507,"[0, 0]",u,0,-1.2493522648767463e-10,0
508,"[0, 0]",u,0,-1.2481029126118696e-10,0
509,"[0, 0]",u,0,-1.2468548096992576e-10,0
510,"[0, 0]",u,0,-1.2456079548895582e-10,0
511,"[0, 0]",u,0,-1.2443623469346686e-10,0
512,"[0, 0]",u,0,-1.243117984587734e-10,0
513,"[0, 0]",u,0,-1.2418748666031463e-10,0
514,"[0, 0]",u,0,-1.2406329917365432e-10,0
515,"[0, 0]",u,0,-1.2393923587448068e-10,0
516,"[0, 0]",u,0,-1.238152966386062e-10,0
517,"[0, 0]",u,0,-1.236914813419676e-10,0
518,"[0, 0]",u,0,-1.2356778986062562e-10,0
519,"[0, 0]",u,0,-1.23444222070765e-10,0
520,"[0, 0]",u,0,-1.2332077784869423e-10,0
521,"[0, 0]",u,0,-1.2319745707084554e-10,0
522,"[0, 0]",u,0,-1.230742596137747e-10,0
523,"[0, 0]",u,0,-1.2295118535416093e-10,0
524,"[0, 0]",u,0,-1.2282823416880676e-10,0
525,"[0, 0]",u,0,-1.2270540593463795e-10,0
526,"[0, 0]",u,0,-1.225827005287033e-10,0
527,"[0, 0]",u,0,-1.224601178281746e-10,0
528,"[0, 0]",u,0,-1.2233765771034642e-10,0
529,"[0, 0]",u,0,-1.2227760548224296e-10,0
530,"[0, 0]",l,0,-1.2906617683934023e-10,3
531,"[0, 0]",u,0,-1.2215532787676072e-10,0
532,"[0, 0]",u,0,-1.2203317254888395e-10,0
533,"[0, 0]",u,0,-1.2191113937633506e-10,0
534,"[0, 0]",u,0,-1.2178922823695873e-10,0
535,"[0, 0]",u,0,-1.2166743900872177e-10,0
536,"[0, 0]",u,0,-1.2154577156971305e-10,0
537,"[0, 0]",u,0,-1.2142422579814335e-10,0
538,"[0, 0]",u,0,-1.213028015723452e-10,0
539,"[0, 0]",u,0,-1.2118149877077285e-10,0
540,"[0, 0]",u,0,-1.2106031727200207e-10,0
541,"[0, 0]",u,0,-1.2093925695473006e-10,0
542,"[0, 0]",u,0,-1.2081831769777532e-10,0
543,"[0, 0]",u,0,-1.2069749938007754e-10,0
544,"[0, 0]",u,0,-2.4745629700554906e-10,0
545,"[0, 0]",r,0,-1.4076255823259042e-08,2
546,"[1, 0]",l,0,-3.453460891518963e-12,3
547,"[0, 0]",l,0,-1.289371106625009e-10,3
548,"[0, 0]",l,0,-1.288081735518384e-10,3
549,"[0, 0]",l,0,-1.2867936537828655e-10,3
550,"[0, 0]",l,0,-1.2855068601290826e-10,3
551,"[0, 0]",l,0,-1.2842213532689535e-10,3
552,"[0, 0]",l,0,-1.2829371319156846e-10,3
553,"[0, 0]",l,0,-1.2816541947837688e-10,3
554,"[0, 0]",l,0,-1.280372540588985e-10,3
555,"[0, 0]",l,0,-1.279092168048396e-10,3
556,"[0, 0]",l,0,-1.2778130758803474e-10,3
557,"[0, 0]",l,0,-1.2765352628044672e-10,3
558,"[0, 0]",l,0,-1.2752587275416628e-10,3
559,"[0, 0]",l,0,-1.273983468814121e-10,3
560,"[0, 0]",l,0,-1.272709485345307e-10,3
561,"[0, 0]",l,0,-1.2714367758599616e-10,3
562,"[0, 0]",l,0,-1.2701653390841016e-10,3
563,"[0, 0]",l,0,-1.2688951737450174e-10,3
564,"[0, 0]",l,0,-1.2676262785712725e-10,3
565,"[0, 0]",l,0,-1.2663586522927011e-10,3
566,"[0, 0]",l,0,-1.463246950657698e-08,3
567,"[0, 0]",d,0,-1.5957810000000001e-06,1
568,"[0, 1]",u,0,-2.2271066730499418e-12,0
569,"[0, 0]",u,0,-2.472088407085435e-10,0
570,"[0, 0]",u,0,-2.4696163186783495e-10,0
571,"[0, 0]",u,0,-2.467146702359671e-10,0
572,"[0, 0]",u,0,-2.464679555657311e-10,0
573,"[0, 0]",u,0,-2.462214876101654e-10,0
574,"[0, 0]",u,0,-2.459752661225552e-10,0
575,"[0, 0]",u,0,-3.70201815870661e-10,0
576,"[0, 0]",r,0,-1.3935524346174475e-08,2
577,"[1, 0]",l,0,-6.750742625439723e-12,3
578,"[0, 0]",u,0,-3.6983161405479034e-10,0
579,"[0, 0]",u,0,-3.6946178244073557e-10,0
580,"[0, 0]",u,0,-3.6909232065829485e-10,0
581,"[0, 0]",u,0,-3.6872322833763654e-10,0
582,"[0, 0]",u,0,-3.683545051092989e-10,0
583,"[0, 0]",u,0,-3.6798615060418963e-10,0
584,"[0, 0]",u,0,-3.6761816445358544e-10,0
585,"[0, 0]",u,0,-3.672505462891319e-10,0
586,"[0, 0]",u,0,-3.6688329574284275e-10,0
587,"[0, 0]",u,0,-3.665164124470999e-10,0
588,"[0, 0]",u,0,-3.6614989603465283e-10,0
589,"[0, 0]",u,0,-3.657837461386182e-10,0
590,"[0, 0]",u,0,-3.654179623924796e-10,0
591,"[0, 0]",u,0,-3.650525444300871e-10,0
592,"[0, 0]",u,0,-3.64687491885657e-10,0
593,"[0, 0]",u,0,-3.6432280439377135e-10,0
594,"[0, 0]",u,0,-3.6395848158937756e-10,0
595,"[0, 0]",u,0,-3.635945231077882e-10,0
596,"[0, 0]",u,0,-3.632309285846804e-10,0
597,"[0, 0]",u,0,-4.912908448580264e-10,0
598,"[0, 0]",l,0,-1.4490566429114932e-08,3
599,"[0, 0]",u,0,-4.907995540131684e-10,0
600,"[0, 0]",u,0,-4.903087544591553e-10,0
601,"[0, 0]",u,0,-4.898184457046961e-10,0
602,"[0, 0]",u,0,-4.893286272589915e-10,0
603,"[0, 0]",u,0,-4.888392986317324e-10,0
604,"[0, 0]",u,0,-4.883504593331007e-10,0
605,"[0, 0]",u,0,-4.878621088737675e-10,0
606,"[0, 0]",u,0,-4.873742467648938e-10,0
607,"[0, 0]",u,0,-4.868868725181289e-10,0
608,"[0, 0]",u,0,-4.863999856456108e-10,0
609,"[0, 0]",u,0,-4.859135856599652e-10,0
610,"[0, 0]",u,0,-4.854276720743052e-10,0
611,"[0, 0]",u,0,-4.84942244402231e-10,0
612,"[0, 0]",u,0,-4.844573021578287e-10,0
613,"[0, 0]",u,0,-4.839728448556708e-10,0
614,"[0, 0]",u,0,-4.834888720108152e-10,0
615,"[0, 0]",u,0,-4.830053831388043e-10,0
616,"[0, 0]",u,0,-4.825223777556655e-10,0
617,"[0, 0]",u,0,-4.820398553779099e-10,0
618,"[0, 0]",u,0,-4.81557815522532e-10,0
619,"[0, 0]",u,0,-1.483877123736731e-08,0
620,"[0, 0]",d,0,-1.5798232100439602e-06,1
621,"[0, 1]",u,0,-1.2762455472188972e-10,0
622,"[0, 0]",r,0,-1.379622985939636e-08,2
