,state,action_space,reward,Q,action
1385,"[1, 0]",l,0,-1.7529155784443846e-06,3
1386,"[0, 0]",r,0,-4.0383920099522966e-06,2
1387,"[1, 0]",l,0,-1.7717319507495115e-06,3
1388,"[0, 0]",r,0,-4.013953677409519e-06,2
1389,"[1, 0]",l,0,-1.790140214338702e-06,3
1390,"[0, 0]",r,0,-3.989925402564472e-06,2
1391,"[1, 0]",l,0,-1.8081481408183952e-06,3
1392,"[0, 0]",r,0,-3.966299481806193e-06,2
1393,"[1, 0]",l,0,-1.825763354746467e-06,3
1394,"[0, 0]",r,0,-3.943068357180849e-06,2
1395,"[1, 0]",l,0,-1.84299333641363e-06,3
1396,"[0, 0]",r,0,-3.920224613636763e-06,2
1397,"[1, 0]",l,0,-1.8598454245722245e-06,3
1398,"[0, 0]",r,0,-3.897760976321546e-06,2
1399,"[1, 0]",l,0,-1.8763268191133962e-06,3
1400,"[0, 0]",r,0,-3.8756703079303505e-06,2
1401,"[1, 0]",l,0,-1.8924445836936354e-06,3
1402,"[0, 0]",r,0,-3.853945606104289e-06,2
1403,"[1, 0]",l,0,-1.9082056483116378e-06,3
1404,"[0, 0]",r,0,-3.832580000878051e-06,2
1405,"[1, 0]",l,0,-1.9301657701457734e-06,3
1406,"[0, 0]",u,0,-4.549132834905604e-06,0
1407,"[0, 0]",r,0,-3.8116256928005826e-06,2
1408,"[1, 0]",l,0,-1.945168743679521e-06,3
1409,"[0, 0]",r,0,-3.7910159545656925e-06,2
1410,"[1, 0]",l,0,-1.9666592517568763e-06,3
1411,"[0, 0]",u,0,-4.537760650147639e-06,0
1412,"[0, 0]",r,0,-6.095213521220036e-06,2
1413,"[1, 0]",r,0,-0.0002576292661672318,2
1414,"[2, 0]",d,0,2.7050182801190142e-06,1
1415,"[2, 1]",d,0,0.00034422610997115685,1
1416,"[2, 2]",r,0,0.009832550072076111,2
1417,"[3, 2]",r,1,0.14854222890512436,2
1418,"[0, 0]",l,0,-4.291789233674082e-06,3
1419,"[0, 0]",l,0,-4.287497444440408e-06,3
1420,"[0, 0]",l,0,-4.283209946995967e-06,3
1421,"[0, 0]",l,0,-4.278926737048971e-06,3
1422,"[0, 0]",l,0,-4.274647810311922e-06,3
1423,"[0, 0]",l,0,-4.27037316250161e-06,3
1424,"[0, 0]",l,0,-4.266102789339108e-06,3
1425,"[0, 0]",l,0,-4.261836686549769e-06,3
1426,"[0, 0]",l,0,-4.257574849863219e-06,3
1427,"[0, 0]",l,0,-4.253317275013356e-06,3
1428,"[0, 0]",l,0,-4.249063957738343e-06,3
1429,"[0, 0]",l,0,-4.2448148937806045e-06,3
1430,"[0, 0]",l,0,-4.240570078886824e-06,3
1431,"[0, 0]",l,0,-4.236329508807937e-06,3
1432,"[0, 0]",l,0,-4.2320931792991284e-06,3
1433,"[0, 0]",l,0,-4.227861086119829e-06,3
1434,"[0, 0]",l,0,-4.22363322503371e-06,3
1435,"[0, 0]",l,0,-4.219409591808676e-06,3
1436,"[0, 0]",l,0,-4.215190182216868e-06,3
1437,"[0, 0]",l,0,-4.21097499203465e-06,3
1438,"[0, 0]",l,0,-4.85852206312526e-06,3
1439,"[0, 0]",d,0,-7.58606168841669e-05,1
1440,"[0, 1]",r,0,2.625095621350299e-07,2
1441,"[1, 1]",r,0,1.2209619661412163e-05,2
1442,"[2, 1]",d,0,0.0003407838488714453,1
1443,"[2, 2]",d,0,6.118678062495294e-07,1
1444,"[2, 3]",u,0,0.00015579840933613326,0
1445,"[2, 2]",r,0,0.01107110463150147,2
1446,"[3, 2]",r,1,0.15705680661607313,2
1447,"[0, 0]",u,0,-4.533222889497492e-06,0
1448,"[0, 0]",u,0,-4.528689666607994e-06,0
1449,"[0, 0]",u,0,-4.524160976941386e-06,0
1450,"[0, 0]",u,0,-4.5196368159644446e-06,0
1451,"[0, 0]",u,0,-4.51511717914848e-06,0
1452,"[0, 0]",u,0,-4.510602061969331e-06,0
1453,"[0, 0]",u,0,-4.5060914599073616e-06,0
1454,"[0, 0]",u,0,-4.501585368447454e-06,0
1455,"[0, 0]",u,0,-4.497083783079007e-06,0
1456,"[0, 0]",u,0,-4.492586699295928e-06,0
1457,"[0, 0]",u,0,-4.488094112596632e-06,0
1458,"[0, 0]",u,0,-4.4836060184840355e-06,0
1459,"[0, 0]",u,0,-4.479122412465552e-06,0
1460,"[0, 0]",u,0,-4.4746432900530865e-06,0
1461,"[0, 0]",u,0,-4.4701686467630335e-06,0
1462,"[0, 0]",u,0,-4.465698478116271e-06,0
1463,"[0, 0]",u,0,-4.461232779638154e-06,0
1464,"[0, 0]",u,0,-4.4567715468585155e-06,0
1465,"[0, 0]",u,0,-4.452314775311657e-06,0
1466,"[0, 0]",u,0,-4.4478624605363455e-06,0
1467,"[0, 0]",u,0,-4.443414598075809e-06,0
1468,"[0, 0]",u,0,-4.438971183477733e-06,0
1469,"[0, 0]",u,0,-4.434532212294255e-06,0
1470,"[0, 0]",u,0,-4.43391358873944e-06,0
1471,"[0, 0]",l,0,-4.849842064792663e-06,3
1472,"[0, 0]",u,0,-4.4294796751507005e-06,0
1473,"[0, 0]",u,0,-4.42505019547555e-06,0
1474,"[0, 0]",u,0,-4.4206251452800745e-06,0
1475,"[0, 0]",u,0,-4.416204520134795e-06,0
1476,"[0, 0]",u,0,-4.41178831561466e-06,0
1477,"[0, 0]",u,0,-4.407376527299045e-06,0
1478,"[0, 0]",u,0,-4.402969150771746e-06,0
1479,"[0, 0]",u,0,-4.398566181620975e-06,0
1480,"[0, 0]",u,0,-5.037326071762267e-06,0
1481,"[0, 0]",d,0,-7.509964812926602e-05,1
1482,"[0, 1]",r,0,3.697710434663891e-07,2
1483,"[1, 1]",r,0,1.515457810464105e-05,2
1484,"[2, 1]",d,0,0.00043701595206624406,1
1485,"[2, 2]",r,0,0.012373904844731113,2
1486,"[3, 2]",r,1,0.1654862385499124,2
1487,"[0, 0]",l,0,-4.84499222272787e-06,3
1488,"[0, 0]",l,0,-4.840147230505142e-06,3
1489,"[0, 0]",l,0,-4.8353070832746365e-06,3
1490,"[0, 0]",l,0,-4.8304717761913615e-06,3
1491,"[0, 0]",l,0,-5.4580638915928425e-06,3
1492,"[0, 0]",d,0,-7.434532370858216e-05,1
1493,"[0, 1]",r,0,5.024645359734946e-07,2
1494,"[1, 1]",r,0,1.8936175892190837e-05,2
1495,"[2, 1]",d,0,0.0005440109361481616,1
1496,"[2, 2]",r,0,0.013739541943233013,2
1497,"[3, 2]",r,1,0.17383137616441327,2
1498,"[0, 0]",u,0,-5.032288745690505e-06,0
1499,"[0, 0]",u,0,-5.027256456944814e-06,0
1500,"[0, 0]",u,0,-5.022229200487869e-06,0
1501,"[0, 0]",u,0,-5.017206971287381e-06,0
1502,"[0, 0]",u,0,-5.012189764316094e-06,0
1503,"[0, 0]",u,0,-5.016924788363913e-06,0
1504,"[0, 0]",r,0,-6.051961319273647e-06,2
1505,"[1, 0]",l,0,-1.992144982334583e-06,3
1506,"[0, 0]",u,0,-5.011907863575549e-06,0
1507,"[0, 0]",u,0,-5.006895955711974e-06,0
1508,"[0, 0]",u,0,-5.6259349095320935e-06,0
1509,"[0, 0]",d,0,-7.359734829067258e-05,1
1510,"[0, 1]",r,0,-0.00017860256010938626,2
1511,"[1, 1]",d,-1,-0.029701,1
1512,"[0, 0]",d,0,-7.286137539825586e-05,1
1513,"[0, 1]",u,0,-4.918752892433559e-08,0
1514,"[0, 0]",l,0,-5.4526058277012494e-06,3
1515,"[0, 0]",l,0,-5.447153221873548e-06,3
1516,"[0, 0]",l,0,-6.048434068239116e-06,3
1517,"[0, 0]",d,0,-7.213320433203363e-05,1
1518,"[0, 1]",u,0,-1.0313156024924428e-07,0
1519,"[0, 0]",l,0,-6.038583141742513e-06,3
1520,"[0, 0]",u,0,-5.6203089746225615e-06,0
1521,"[0, 0]",u,0,-5.614688665647939e-06,0
1522,"[0, 0]",u,0,-5.609073976982291e-06,0
1523,"[0, 0]",u,0,-5.603464903005309e-06,0
1524,"[0, 0]",u,0,-5.597861438102304e-06,0
1525,"[0, 0]",u,0,-5.5922635766642015e-06,0
1526,"[0, 0]",u,0,-5.586671313087537e-06,0
1527,"[0, 0]",u,0,-5.58108464177445e-06,0
1528,"[0, 0]",u,0,-5.575503557132675e-06,0
1529,"[0, 0]",u,0,-5.569928053575543e-06,0
1530,"[0, 0]",u,0,-5.564358125521967e-06,0
1531,"[0, 0]",u,0,-5.558793767396445e-06,0
1532,"[0, 0]",u,0,-5.553234973629049e-06,0
1533,"[0, 0]",u,0,-5.54768173865542e-06,0
1534,"[0, 0]",u,0,-5.546672573142329e-06,0
1535,"[0, 0]",r,0,-8.310105101585997e-06,2
1536,"[1, 0]",r,0,-0.0002550286283410384,2
1537,"[2, 0]",d,0,7.57406652265128e-06,1
1538,"[2, 1]",d,0,0.0006622267042757772,1
1539,"[2, 2]",r,0,0.015166628909280402,2
1540,"[3, 2]",r,1,0.18209306240276912,2
1541,"[0, 0]",u,0,-5.541125900569186e-06,0
1542,"[0, 0]",u,0,-5.535584774668617e-06,0
1543,"[0, 0]",u,0,-5.5300491898939484e-06,0
1544,"[0, 0]",u,0,-5.524519140704054e-06,0
1545,"[0, 0]",u,0,-5.523621197572696e-06,0
1546,"[0, 0]",l,0,-6.027909901103242e-06,3
1547,"[0, 0]",u,0,-5.518097576375124e-06,0
1548,"[0, 0]",u,0,-5.5125794787987485e-06,0
1549,"[0, 0]",u,0,-5.507066899319949e-06,0
1550,"[0, 0]",u,0,-5.50155983242063e-06,0
1551,"[0, 0]",u,0,-5.496058272588209e-06,0
1552,"[0, 0]",u,0,-5.490562214315621e-06,0
1553,"[0, 0]",u,0,-5.4850716521013054e-06,0
1554,"[0, 0]",u,0,-5.4795865804492045e-06,0
1555,"[0, 0]",u,0,-5.474106993868755e-06,0
1556,"[0, 0]",u,0,-5.4686328868748865e-06,0
1557,"[0, 0]",u,0,-5.463164253988012e-06,0
1558,"[0, 0]",u,0,-5.457701089734024e-06,0
1559,"[0, 0]",u,0,-5.45224338864429e-06,0
1560,"[0, 0]",u,0,-5.446791145255646e-06,0
1561,"[0, 0]",u,0,-5.44134435411039e-06,0
1562,"[0, 0]",u,0,-5.4359030097562794e-06,0
1563,"[0, 0]",u,0,-5.435795168768646e-06,0
1564,"[0, 0]",l,0,-6.0165529586111274e-06,3
1565,"[0, 0]",u,0,-5.430359373599878e-06,0
1566,"[0, 0]",u,0,-5.424929014226278e-06,0
1567,"[0, 0]",u,0,-5.419504085212052e-06,0
1568,"[0, 0]",u,0,-5.41408458112684e-06,0
1569,"[0, 0]",u,0,-5.408670496545713e-06,0
1570,"[0, 0]",u,0,-5.4032618260491675e-06,0
1571,"[0, 0]",u,0,-5.397858564223118e-06,0
1572,"[0, 0]",u,0,-5.392460705658895e-06,0
1573,"[0, 0]",u,0,-5.387068244953236e-06,0
1574,"[0, 0]",u,0,-5.381681176708282e-06,0
1575,"[0, 0]",u,0,-5.376299495531574e-06,0
1576,"[0, 0]",u,0,-5.3709231960360425e-06,0
1577,"[0, 0]",u,0,-5.365552272840006e-06,0
1578,"[0, 0]",u,0,-5.3601867205671665e-06,0
1579,"[0, 0]",u,0,-5.3548265338466e-06,0
1580,"[0, 0]",u,0,-5.349471707312753e-06,0
1581,"[0, 0]",u,0,-5.34412223560544e-06,0
1582,"[0, 0]",u,0,-5.338778113369835e-06,0
1583,"[0, 0]",u,0,-5.333439335256465e-06,0
1584,"[0, 0]",u,0,-5.328105895921209e-06,0
1585,"[0, 0]",u,0,-5.3227777900252875e-06,0
1586,"[0, 0]",u,0,-5.317455012235262e-06,0
1587,"[0, 0]",u,0,-5.3121375572230264e-06,0
1588,"[0, 0]",u,0,-5.306825419665803e-06,0
1589,"[0, 0]",u,0,-5.301518594246137e-06,0
1590,"[0, 0]",u,0,-5.2962170756518905e-06,0
1591,"[0, 0]",u,0,-5.290920858576239e-06,0
1592,"[0, 0]",u,0,-5.2856299377176626e-06,0
1593,"[0, 0]",u,0,-5.2803443077799445e-06,0
1594,"[0, 0]",u,0,-5.2750639634721645e-06,0
1595,"[0, 0]",u,0,-5.269788899508692e-06,0
1596,"[0, 0]",u,0,-5.264519110609183e-06,0
1597,"[0, 0]",u,0,-5.259254591498574e-06,0
1598,"[0, 0]",u,0,-5.253995336907075e-06,0
1599,"[0, 0]",u,0,-5.248741341570168e-06,0
1600,"[0, 0]",u,0,-5.243492600228597e-06,0
1601,"[0, 0]",u,0,-5.2382491076283685e-06,0
1602,"[0, 0]",u,0,-5.23301085852074e-06,0
1603,"[0, 0]",u,0,-5.227777847662219e-06,0
1604,"[0, 0]",u,0,-5.222550069814557e-06,0
1605,"[0, 0]",u,0,-5.217327519744742e-06,0
1606,"[0, 0]",u,0,-5.2121101922249975e-06,0
1607,"[0, 0]",u,0,-5.206898082032772e-06,0
1608,"[0, 0]",u,0,-5.20169118395074e-06,0
1609,"[0, 0]",u,0,-5.196489492766789e-06,0
1610,"[0, 0]",u,0,-5.191293003274022e-06,0
1611,"[0, 0]",u,0,-5.186101710270748e-06,0
1612,"[0, 0]",u,0,-5.180915608560477e-06,0
1613,"[0, 0]",u,0,-5.175734692951916e-06,0
1614,"[0, 0]",u,0,-5.178126322649897e-06,0
1615,"[0, 0]",l,0,-6.002990565928865e-06,3
1616,"[0, 0]",u,0,-5.172948196327247e-06,0
1617,"[0, 0]",u,0,-5.16777524813092e-06,0
1618,"[0, 0]",u,0,-5.162607472882789e-06,0
1619,"[0, 0]",u,0,-5.157444865409906e-06,0
1620,"[0, 0]",u,0,-5.152287420544496e-06,0
1621,"[0, 0]",u,0,-5.147135133123951e-06,0
1622,"[0, 0]",u,0,-5.149690696886071e-06,0
1623,"[0, 0]",l,0,-5.989307876541551e-06,3
1624,"[0, 0]",u,0,-5.144541006189185e-06,0
1625,"[0, 0]",u,0,-5.139396465182996e-06,0
1626,"[0, 0]",u,0,-5.134257068717813e-06,0
1627,"[0, 0]",u,0,-5.129122811649095e-06,0
1628,"[0, 0]",u,0,-5.123993688837447e-06,0
1629,"[0, 0]",u,0,-5.1188696951486095e-06,0
1630,"[0, 0]",u,0,-5.113750825453461e-06,0
1631,"[0, 0]",u,0,-5.108637074628007e-06,0
1632,"[0, 0]",u,0,-5.103528437553379e-06,0
1633,"[0, 0]",u,0,-5.098424909115826e-06,0
1634,"[0, 0]",u,0,-5.09332648420671e-06,0
1635,"[0, 0]",u,0,-5.088233157722503e-06,0
1636,"[0, 0]",u,0,-5.08314492456478e-06,0
1637,"[0, 0]",u,0,-5.0780617796402155e-06,0
1638,"[0, 0]",u,0,-5.072983717860575e-06,0
1639,"[0, 0]",u,0,-5.0679107341427144e-06,0
1640,"[0, 0]",u,0,-5.0628428234085715e-06,0
1641,"[0, 0]",u,0,-5.057779980585163e-06,0
1642,"[0, 0]",u,0,-5.052722200604578e-06,0
1643,"[0, 0]",u,0,-5.047669478403973e-06,0
1644,"[0, 0]",u,0,-5.042621808925569e-06,0
1645,"[0, 0]",u,0,-5.037579187116644e-06,0
1646,"[0, 0]",u,0,-5.0325416079295275e-06,0
1647,"[0, 0]",u,0,-5.027509066321598e-06,0
1648,"[0, 0]",u,0,-5.022481557255277e-06,0
1649,"[0, 0]",u,0,-5.017459075698022e-06,0
1650,"[0, 0]",u,0,-5.012441616622323e-06,0
1651,"[0, 0]",u,0,-5.007429175005701e-06,0
1652,"[0, 0]",u,0,-5.002421745830695e-06,0
1653,"[0, 0]",u,0,-4.997419324084864e-06,0
1654,"[0, 0]",u,0,-4.992421904760779e-06,0
1655,"[0, 0]",u,0,-4.987429482856018e-06,0
1656,"[0, 0]",u,0,-4.982442053373162e-06,0
1657,"[0, 0]",u,0,-4.977459611319789e-06,0
1658,"[0, 0]",u,0,-4.97248215170847e-06,0
1659,"[0, 0]",u,0,-4.967509669556761e-06,0
1660,"[0, 0]",u,0,-4.962542159887205e-06,0
1661,"[0, 0]",u,0,-4.957579617727317e-06,0
1662,"[0, 0]",u,0,-4.95262203810959e-06,0
1663,"[0, 0]",u,0,-4.94766941607148e-06,0
1664,"[0, 0]",u,0,-4.942721746655409e-06,0
1665,"[0, 0]",u,0,-4.937779024908753e-06,0
1666,"[0, 0]",u,0,-4.94230500554854e-06,0
1667,"[0, 0]",l,0,-5.973895542826072e-06,3
1668,"[0, 0]",u,0,-4.9373627005429915e-06,0
1669,"[0, 0]",u,0,-4.932425337842448e-06,0
1670,"[0, 0]",u,0,-4.927492912504606e-06,0
1671,"[0, 0]",u,0,-4.9225654195921016e-06,0
1672,"[0, 0]",u,0,-5.522538604384483e-06,0
1673,"[0, 0]",d,0,-7.141280047275553e-05,1
1674,"[0, 1]",u,0,-1.518030920862122e-07,0
1675,"[0, 0]",u,0,-5.517016065780099e-06,0
1676,"[0, 0]",u,0,-5.511499049714319e-06,0
1677,"[0, 0]",u,0,-5.505987550664604e-06,0
1678,"[0, 0]",u,0,-5.50048156311394e-06,0
1679,"[0, 0]",u,0,-5.5202676933970746e-06,0
1680,"[0, 0]",r,0,-8.244933355411149e-06,2
1681,"[1, 0]",l,0,-2.0464279327099374e-06,3
1682,"[0, 0]",r,0,-8.180901873251427e-06,2
1683,"[1, 0]",l,0,-2.0756460626234117e-06,3
1684,"[0, 0]",u,0,-5.514747425703677e-06,0
1685,"[0, 0]",u,0,-5.509232678277973e-06,0
1686,"[0, 0]",u,0,-5.503723445599695e-06,0
1687,"[0, 0]",u,0,-5.498219722154095e-06,0
1688,"[0, 0]",u,0,-5.492721502431941e-06,0
1689,"[0, 0]",u,0,-5.487228780929509e-06,0
1690,"[0, 0]",u,0,-5.481741552148579e-06,0
1691,"[0, 0]",u,0,-5.476259810596431e-06,0
1692,"[0, 0]",u,0,-5.470783550785834e-06,0
1693,"[0, 0]",u,0,-5.4653127672350485e-06,0
1694,"[0, 0]",u,0,-5.459847454467813e-06,0
1695,"[0, 0]",u,0,-5.454387607013345e-06,0
1696,"[0, 0]",u,0,-5.448933219406332e-06,0
1697,"[0, 0]",u,0,-5.443484286186925e-06,0
1698,"[0, 0]",u,0,-5.438040801900739e-06,0
1699,"[0, 0]",u,0,-5.432602761098838e-06,0
1700,"[0, 0]",u,0,-5.427170158337739e-06,0
1701,"[0, 0]",u,0,-5.4465265736136246e-06,0
1702,"[0, 0]",r,0,-8.117773669082523e-06,2
1703,"[1, 0]",l,0,-2.1039083411597004e-06,3
1704,"[0, 0]",u,0,-5.441080047040011e-06,0
1705,"[0, 0]",u,0,-5.435638966992971e-06,0
1706,"[0, 0]",u,0,-5.430203328025978e-06,0
1707,"[0, 0]",u,0,-5.424773124697952e-06,0
1708,"[0, 0]",u,0,-5.419348351573255e-06,0
1709,"[0, 0]",u,0,-5.4139290032216815e-06,0
1710,"[0, 0]",u,0,-5.40851507421846e-06,0
1711,"[0, 0]",u,0,-5.403106559144242e-06,0
1712,"[0, 0]",u,0,-5.3977034525850976e-06,0
1713,"[0, 0]",u,0,-5.392305749132513e-06,0
1714,"[0, 0]",u,0,-5.3869134433833804e-06,0
1715,"[0, 0]",u,0,-5.381526529939997e-06,0
1716,"[0, 0]",u,0,-5.376145003410057e-06,0
1717,"[0, 0]",u,0,-5.370768858406647e-06,0
1718,"[0, 0]",u,0,-5.36539808954824e-06,0
1719,"[0, 0]",u,0,-5.360032691458692e-06,0
1720,"[0, 0]",u,0,-5.3546726587672326e-06,0
1721,"[0, 0]",u,0,-5.3493179861084655e-06,0
1722,"[0, 0]",u,0,-5.343968668122357e-06,0
1723,"[0, 0]",u,0,-5.338624699454234e-06,0
1724,"[0, 0]",u,0,-5.3332860747547795e-06,0
1725,"[0, 0]",u,0,-5.327952788680025e-06,0
1726,"[0, 0]",u,0,-5.322624835891345e-06,0
1727,"[0, 0]",u,0,-5.317302211055453e-06,0
1728,"[0, 0]",u,0,-5.311984908844398e-06,0
1729,"[0, 0]",u,0,-5.3066729239355535e-06,0
1730,"[0, 0]",u,0,-5.301366251011618e-06,0
1731,"[0, 0]",u,0,-5.296064884760607e-06,0
1732,"[0, 0]",u,0,-5.290768819875846e-06,0
1733,"[0, 0]",u,0,-5.310921094698831e-06,0
1734,"[0, 0]",r,0,-8.055531107462134e-06,2
1735,"[1, 0]",l,0,-2.130667547600393e-06,3
1736,"[0, 0]",u,0,-5.305610173604132e-06,0
1737,"[0, 0]",u,0,-5.300304563430528e-06,0
1738,"[0, 0]",u,0,-5.295004258867098e-06,0
1739,"[0, 0]",u,0,-5.28970925460823e-06,0
1740,"[0, 0]",u,0,-5.284419545353622e-06,0
1741,"[0, 0]",u,0,-5.279135125808268e-06,0
1742,"[0, 0]",u,0,-5.27385599068246e-06,0
1743,"[0, 0]",u,0,-5.268582134691777e-06,0
1744,"[0, 0]",u,0,-5.263313552557085e-06,0
1745,"[0, 0]",u,0,-5.258050239004528e-06,0
1746,"[0, 0]",u,0,-5.252792188765524e-06,0
1747,"[0, 0]",u,0,-5.247539396576759e-06,0
1748,"[0, 0]",u,0,-5.242291857180182e-06,0
1749,"[0, 0]",u,0,-5.237049565323002e-06,0
1750,"[0, 0]",u,0,-5.231812515757679e-06,0
1751,"[0, 0]",u,0,-5.226580703241921e-06,0
1752,"[0, 0]",u,0,-5.221354122538679e-06,0
1753,"[0, 0]",u,0,-5.216132768416141e-06,0
1754,"[0, 0]",u,0,-5.210916635647724e-06,0
1755,"[0, 0]",u,0,-5.205705719012076e-06,0
1756,"[0, 0]",u,0,-5.2005000132930645e-06,0
1757,"[0, 0]",u,0,-5.195299513279771e-06,0
1758,"[0, 0]",u,0,-5.1901042137664916e-06,0
1759,"[0, 0]",u,0,-5.184914109552725e-06,0
1760,"[0, 0]",u,0,-5.1797291954431726e-06,0
1761,"[0, 0]",u,0,-5.174549466247729e-06,0
1762,"[0, 0]",u,0,-5.169374916781481e-06,0
1763,"[0, 0]",u,0,-5.1642055418647e-06,0
1764,"[0, 0]",u,0,-5.159041336322835e-06,0
1765,"[0, 0]",u,0,-5.1538822949865124e-06,0
1766,"[0, 0]",u,0,-5.148728412691526e-06,0
1767,"[0, 0]",u,0,-5.1435796842788345e-06,0
1768,"[0, 0]",u,0,-5.734859091690846e-06,0
1769,"[0, 0]",d,0,-7.070003869585675e-05,1
1770,"[0, 1]",u,0,-2.018987929905677e-07,0
1771,"[0, 0]",u,0,-5.729124232599155e-06,0
1772,"[0, 0]",u,0,-5.723395108366556e-06,0
1773,"[0, 0]",u,0,-5.717671713258189e-06,0
1774,"[0, 0]",u,0,-5.71195404154493e-06,0
1775,"[0, 0]",u,0,-5.706242087503385e-06,0
1776,"[0, 0]",u,0,-5.7005358454158815e-06,0
1777,"[0, 0]",u,0,-5.694835309570466e-06,0
1778,"[0, 0]",u,0,-5.689140474260895e-06,0
1779,"[0, 0]",u,0,-5.683451333786634e-06,0
1780,"[0, 0]",u,0,-5.677767882452847e-06,0
1781,"[0, 0]",u,0,-5.693489983595477e-06,0
1782,"[0, 0]",r,0,-7.994151804315917e-06,2
1783,"[1, 0]",l,0,-2.1606022819767482e-06,3
1784,"[0, 0]",u,0,-5.687796493611882e-06,0
1785,"[0, 0]",u,0,-5.68210869711827e-06,0
1786,"[0, 0]",u,0,-5.676426588421152e-06,0
1787,"[0, 0]",u,0,-5.670750161832731e-06,0
1788,"[0, 0]",u,0,-5.665079411670898e-06,0
1789,"[0, 0]",u,0,-5.659414332259227e-06,0
1790,"[0, 0]",u,0,-5.653754917926968e-06,0
1791,"[0, 0]",u,0,-5.6481011630090415e-06,0
1792,"[0, 0]",u,0,-5.642453061846032e-06,0
1793,"[0, 0]",u,0,-5.636810608784186e-06,0
1794,"[0, 0]",u,0,-5.6311737981754015e-06,0
1795,"[0, 0]",u,0,-5.625542624377226e-06,0
1796,"[0, 0]",u,0,-5.6199170817528494e-06,0
1797,"[0, 0]",u,0,-5.614297164671097e-06,0
1798,"[0, 0]",u,0,-5.608682867506426e-06,0
1799,"[0, 0]",u,0,-5.60307418463892e-06,0
1800,"[0, 0]",u,0,-5.618990809031374e-06,0
1801,"[0, 0]",r,0,-7.933655706810548e-06,2
1802,"[1, 0]",l,0,-2.189567176438263e-06,3
1803,"[0, 0]",u,0,-5.613371818222342e-06,0
1804,"[0, 0]",u,0,-5.6077584464041196e-06,0
1805,"[0, 0]",u,0,-5.6021506879577154e-06,0
1806,"[0, 0]",u,0,-5.596548537269758e-06,0
1807,"[0, 0]",u,0,-5.590951988732488e-06,0
1808,"[0, 0]",u,0,-5.5853610367437555e-06,0
1809,"[0, 0]",u,0,-5.579775675707012e-06,0
1810,"[0, 0]",u,0,-5.5741959000313045e-06,0
1811,"[0, 0]",u,0,-5.5686217041312735e-06,0
1812,"[0, 0]",u,0,-5.563053082427143e-06,0
1813,"[0, 0]",u,0,-5.557490029344715e-06,0
1814,"[0, 0]",u,0,-5.55193253931537e-06,0
1815,"[0, 0]",u,0,-5.546380606776055e-06,0
1816,"[0, 0]",u,0,-5.540834226169279e-06,0
1817,"[0, 0]",u,0,-5.53529339194311e-06,0
1818,"[0, 0]",u,0,-5.529758098551167e-06,0
1819,"[0, 0]",u,0,-5.524228340452616e-06,0
1820,"[0, 0]",u,0,-5.518704112112163e-06,0
1821,"[0, 0]",u,0,-5.5172821308764765e-06,0
1822,"[0, 0]",l,0,-5.9638121265757e-06,3
1823,"[0, 0]",u,0,-5.5117648487456e-06,0
1824,"[0, 0]",u,0,-5.506253083896854e-06,0
1825,"[0, 0]",u,0,-5.500746830812957e-06,0
1826,"[0, 0]",u,0,-5.495246083982144e-06,0
1827,"[0, 0]",u,0,-5.493967932281504e-06,0
1828,"[0, 0]",l,0,-5.953619716700477e-06,3
1829,"[0, 0]",u,0,-5.488473964349222e-06,0
1830,"[0, 0]",u,0,-5.4829854903848735e-06,0
1831,"[0, 0]",u,0,-5.477502504894488e-06,0
1832,"[0, 0]",u,0,-5.472025002389594e-06,0
1833,"[0, 0]",u,0,-5.4665529773872045e-06,0
1834,"[0, 0]",u,0,-5.461086424409817e-06,0
1835,"[0, 0]",u,0,-5.4556253379854074e-06,0
1836,"[0, 0]",u,0,-5.450169712647422e-06,0
1837,"[0, 0]",u,0,-5.444719542934775e-06,0
1838,"[0, 0]",u,0,-5.43927482339184e-06,0
1839,"[0, 0]",u,0,-5.433835548568448e-06,0
1840,"[0, 0]",u,0,-5.42840171301988e-06,0
1841,"[0, 0]",u,0,-5.42297331130686e-06,0
1842,"[0, 0]",u,0,-5.417550337995554e-06,0
1843,"[0, 0]",u,0,-5.412132787657558e-06,0
1844,"[0, 0]",u,0,-5.406720654869901e-06,0
1845,"[0, 0]",u,0,-5.401313934215031e-06,0
1846,"[0, 0]",u,0,-5.395912620280817e-06,0
1847,"[0, 0]",u,0,-5.4133563954393035e-06,0
1848,"[0, 0]",r,0,-7.874025254330387e-06,2
1849,"[1, 0]",l,0,-2.216391712232834e-06,3
1850,"[0, 0]",u,0,-5.407943039043864e-06,0
1851,"[0, 0]",u,0,-5.40253509600482e-06,0
1852,"[0, 0]",u,0,-5.3971325609088154e-06,0
1853,"[0, 0]",u,0,-5.391735428347907e-06,0
1854,"[0, 0]",u,0,-5.3863436929195585e-06,0
1855,"[0, 0]",u,0,-5.380957349226639e-06,0
1856,"[0, 0]",u,0,-5.375576391877412e-06,0
1857,"[0, 0]",u,0,-5.3702008154855345e-06,0
1858,"[0, 0]",u,0,-5.364830614670049e-06,0
1859,"[0, 0]",u,0,-5.359465784055379e-06,0
1860,"[0, 0]",u,0,-5.354106318271324e-06,0
1861,"[0, 0]",u,0,-5.936865603351321e-06,0
1862,"[0, 0]",d,0,-6.99948553980351e-05,1
1863,"[0, 1]",u,0,-2.5331159549082393e-07,0
1864,"[0, 0]",u,0,-5.93092873774797e-06,0
